classificacao,comentario,justificativa
Negative,"I’m so sorry Sabrina!!! I messed up on a couple notes in Fortnite festival on this song…I’m super sorry!!!! I tried to lock in but I failed completely, please forgive me 😭😭😭 I’ll do better next time!",Expresses regret and self-criticism regarding a performance error.
Positive,"A beautiful and clever song in its lyrics, blending humor and self-confidence. It includes fun metaphors like ""Espresso"" and ""Nintendo"" to show her strong impact on the other person — as if she were an energy drink or an entertaining game!","Describes the song as beautiful, clever, and uses effective metaphors."
Positive,I'm getting a Doja Cat vibe!!! Love it!!! Keep turning it up Sabrina!!!  Your song is HOT!!!! 👍❤️🔥🔥🔥🔥🔥,Expresses enthusiastic enjoyment and excitement about the song.
Neutral,Dua Lipa could have sang this. Bruno Mars vibes too,Offers a comparison without expressing strong positive or negative feelings.
Neutral,Yoooooo I had to pull up the song and I can see the confusion. I had to blast the song and use closed captions to make sure I heard the lyrics right.,Expresses a need to clarify understanding of the lyrics.
Neutral,Anybody else hear Doja Cat vocals on this track or it’s just me?,Expresses a question about vocal similarities without a clear positive or negative judgment.
Positive,When the synth drops,Expresses excitement and appreciation for a musical element.
Neutral,All time I just watching the lyrics 😂😂,Expresses amusement without a positive or negative judgment.
Positive,Sabrina is the reqson why Preppy vibes still live,Expresses positive feelings towards Sabrina and associates her music with a specific aesthetic.
Positive,Summer vibes 📅😊,Expresses positive feelings associated with summer.
Positive,Why this song is very vibee ❤,Expresses strong positive feelings using the word 'vibee'.
Positive,Cute like the vibe soo much,Expresses a positive feeling about the song's vibe.
Negative,"She's trying so hard to be Dua Lipa. Breathy Voice, Disco Pop Funk. Meaningless lyrics. Catchy though.",Criticizes the artist's imitation of Dua Lipa and finds the lyrics meaningless.
Positive,"❤this song, such a summer vibe! Keep up the grind Sabrina. She's so adorable!",Expresses fondness and admiration for the artist.
Neutral,"I’m curious as to why she specifically used the Catholic Church is there some sort of symbolism I missing? Could not have filmed this at a Christian church. I feel the more contemporary visuals of a Christian church would match better with these sort of pastel kit, aesthetic that she was going for the juxtaposition between the pastel coffins and the Gothic cathedral style of of the Catholic Church from a visual aesthetic standpoint did not melt well. That’s why I’m asking if there’s some sort of symbolism that I’m missing?",Expresses curiosity and asks about potential symbolism without explicitly stating a positive or negative opinion.
Positive,Cool vibrant vibey song,Expresses enthusiasm and positive feelings about the song's atmosphere.
Negative,This shit sounds so generic,Uses derogatory language to express strong disapproval of the song's lack of originality.
Positive,"woooow I love the music, the rhythm of this roal, I love Sabrina 💝",Expresses strong positive feelings and admiration for the artist.
Positive,I’m edging to this beat,Expresses attraction and enjoyment of the music's rhythm.
Negative,Vibes back when the coke was pure,Implies a negative association with drug use and a decline in quality.
Positive,"I like to think based purely on the lyrics that she is not using the boy, but genuinely finds his loyality cute and loves him",Expresses fondness and appreciation for the artist's perspective.
Positive,"SO DANG CATCHYYYYYYYYYY IM GOING CRAZYYYYYYYY! Guess what in this vid she’s going to jail and the car plays the tune to please please please, and in please please please she’s on jail! Who knew 👇🏾👇🏾",Expresses enthusiastic excitement and enjoyment of the song.
Negative,"Beat is awesome, she is cringe af",Uses a derogatory term ('cringe af') to express strong dislike.
Positive,The effects of the video were very nice 🤎,Expresses positive sentiment about the video's effects.
Positive,"Hot and not vulgar, and pretty chill catchy sound, nice.",Expresses enjoyment of the song's sound and overall vibe.
Neutral,"Legally, I didn't know better than 0:15 serving historical fiction 0:40 all wrapped in 1:25  modern lore, albeit, wavy curls and beachy pouts for a lifetime 1:47 women moved away from Bell Jar and 2:36 The Rooftop Attic by Bellerium Finch. #LAvibes #SAlowdown",Offers observations and references without expressing strong positive or negative feelings.
Positive,Im getting a summer C.K vibes💯💥💣,"Compares the song to a positive and exciting artist, C.K."
Positive,It is give SLAY VIBES!!!❤,Expresses strong enthusiasm and positive affirmation.
Positive,"this is how u do it pop stars, take notes",Expresses admiration and approval of the artist's style.
Positive,"The Beatles songs ""HELP!"" And ""From me to you"" are definitely my top picks!",Expresses clear preference for two specific songs.
Positive,This is the best of sabrinas lyrics shes good,Expresses strong positive sentiment about Sabrina's lyrics.
Positive,sabrina its beatiful,Expresses a positive opinion about Sabrina's music.
Positive,This song gives the vibe of barbies and ken❤,Expresses a fondness for the song's Barbie-like aesthetic.
Positive,Next level vibe,Expresses high praise and positive feelings about the music.
Neutral,YEAH I...I PUSHED THE WHOLE TEAM ACT LIKE 3 (SOME RANDOM LYRICS) OH THIRD PARTY 1 13 SOMEONE COME GET ESPRESSO,Expresses a simple affirmation with seemingly nonsensical additions.
Positive,It has that old pretty girls vibe. She's like Monroe 😮,"Compares the artist favorably to Marilyn Monroe, expressing admiration."
Negative,No music...no catchy tune... Just show off... Disappointed,Expresses disappointment and criticizes the song as a mere 'show off'.
Negative,"It's giving ""stars are blind"" vibes...",Compares the music video to the negative themes of Lady Gaga's song
Positive,This song is so satisfying in summ and its gives summer vibes,Expresses enjoyment and association with positive summer feelings.
Neutral,im just tryna catch a vibe,Expresses a desire for a pleasant experience without specific positive or negative judgment.
Positive,Expertly crafted song. I am fascinated by how it came about. Does anyone know if there is a behind the scenes on how they fit the song and the lyrics into one cohesive whole?,Expresses admiration for the song's construction and seeks further information.
Positive,Mad Beatz Mad Jamz Thank you ❤❤,Expresses gratitude and affection.
Neutral,Beat song I’ve heard In 2024 except for rap god,Expresses a neutral opinion about the song's quality relative to other music.
Neutral,Poor vocals but too catchy to pass up,Acknowledges a flaw (poor vocals) but admits to enjoying the song.
Negative,One of the worst song considering toxic feminism 🤡🤡🫵,Expresses strong disapproval and uses derogatory language related to feminism.
Negative,god this is awful 😂,Expresses strong disapproval and uses an emoji to convey negativity.
Positive,Like the late 1960s vibe,Expresses enjoyment of a specific musical era.
Neutral,David Archuleta just released Crème Brulé and i think its very similar to this. Both have got sexy beats though,Expresses a similarity with another song while noting a shared 'sexy beat'.
Positive,80s vibe get me every time....omg,Expresses enthusiastic enjoyment of the song's 80s style.
Neutral,I like the beat it makes me happy at 3am which is when   I'm scared,"Expresses a simple, slightly unsettling enjoyment with a hint of vulnerability."
Neutral,i dont like the song but the video clip is a very nice vibe,Acknowledges dislike of the song while appreciating the video's atmosphere.
Positive,0:16 my fave chorus,Expresses a clear preference for a specific part of the song.
Positive,"Such a vibe!. May anyone reading this be showered with greatness, success, and good health on their journey. Keep shining bright! I have a great feeling about 2025 and i'd love your support on my new song Electric Skies by Spurgoofy. Thank you for believing!",Expresses enthusiastic enjoyment and offers support.
Negative,Really why some one Sleeps aww N every one make's it worst,Expresses frustration and negativity about the situation.
Negative,The most generic crap I've ever heard. Even her name is generic lmao,Expresses strong dissatisfaction and mocks the artist's name.
Positive,"Eii!! Jesus te Ama Muito ❤️Ele não vai desistir de Você 🥰Volta Para Ele !!!RESTA POUCO TEMPO!❤️✝️ ELE NÃO BUSCA PERFEITOS ADORADORES, MAS PECADORES ARREPENDIDOS E DE CORAÇÃO SINCERO QUERENDO MUDAR❤️",Expresses fervent love and encouragement to return to faith.
Neutral,"I still vibe with the ""we the Chinese #1""","Refers to a controversial song title, presenting a factual observation without expressing a clear positive or negative opinion."
Positive,the song gives me summer vibes,Expresses a feeling of enjoyment associated with summer.
Neutral,"anyone else noticed that this dance, the whole vibe, and the hair, is very much like Hannah Montana the movie in first song best of both world? So maybe she created a real life hanna montana? 🤭","Compares the music video to Hannah Montana, presenting a speculative observation."
Positive,The retro 90s vibe people crazy  miss the old Time golden era,Expresses nostalgia and appreciation for a past era.
Positive,This gives sweet vintage summer vibes Sabrina could restore life OMGGGG,Expresses strong positive feelings and excitement about the song's nostalgic atmosphere.
Positive,It’s giving like summer vibes,Expresses a positive association with summer feelings.
Neutral,I had no idea that was her playing  on the system at work. I figured one of the teenagers put it on but it was catchy. I had no idea what she was saying though lol.,Expresses mild amusement and confusion without strong positive or negative emotion.
Positive,Getting a lot of watermelon sugar video vibes,Evokes positive associations with a popular music video.
Negative,"Yikes. Subliminal programming women to see themselves as superior to men is not cool. Racemixing... What else can I find in this video? Ah yes, multiple partners, because that's what makes a person happy.",Expresses strong disapproval and criticism of the video's content and themes.
Neutral,"The most important part of this song for me  is beginning, because you can set as a ringtone",Expresses a personal preference for a specific part of the song without overall positive or negative sentiment.
Positive,vibe only fan,Expresses strong enthusiasm and support for the music.
Positive,SUMMER VIBESS,Expresses a feeling of joy and positivity associated with summer.
Negative,Bridge has 0 connection to the chorus,Critically points out a disconnect between the bridge and chorus.
Neutral,90210 vibes,References a specific era/style without expressing positive or negative emotion.
Positive,"My name is Derek Evan from Brooklyn, New York. Many people know by the way that I talk. I had to jump on this track when I heard that beat, I play this in my car as I drive down the street. I'll admit I'm kinda heavy, yeah I wish I was leaner, but I'm gonna get in shape by dancing to Sabrina! Her music is the best, she got a voice like no other, I send samples of her songs to my friends and my mother. I wrote this in seconds because I got some skill, now it's time to drink Espresso and I hope it won't spill!",Expresses enthusiastic enjoyment and frequent listening of the music.
Positive,kylie vibes and I´m still here for it,Expresses enthusiasm and connection to Kylie's music.
Negative,Well the lyrics says someone got daddy issues 😍,Expresses a negative judgement based on perceived lyrical content.
Positive,"I Think Credit Goes to the Vocal Quality She Produces Light ,sweet and Beautiful❤❤",Expresses admiration for the singer's vocal quality.
Positive,"The vintage vibes are strong, and that little teaser has me hyped for what's next! Happy birthday, ""Espresso""—still on repeat a year later!",Expresses enthusiasm and continued enjoyment of the song.
Positive,We need doja cat on the remix she would eat this beat up fr,Expresses a desire for Doja Cat to contribute to the song.
Negative,Awful,Expresses strong disapproval of the music.
Positive,Que essa Vibe acalme os corações em Guerra!!! 🎵🎵🎵🎵🎵⭐⭐⭐⭐⭐🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻,Expresses strong positive feelings and appreciation for the song's calming effect.
Positive,"Good song.  It feels like a fusion of Goldroom's ""sweetness alive"" & DoJo Cat's ""say so"".  Got a real chill psychedelic summer vibe.",Expresses enjoyment and identifies stylistic influences.
Positive,This song will never be forgotten for the vibes..😂,Expresses a strong positive sentiment about the song's memorable and enjoyable atmosphere.
Neutral,Song lyrics: mahi ve tu itna sona hai mera manmona hai tu mera hona hai... 😂,Contains humorous comments about the lyrics without expressing a strong positive or negative opinion.
Positive,"This whole vibe is so effortlessly cool, and that teaser has me counting down the seconds until the next release!",Expresses enthusiasm and excitement about the music.
Neutral,"The lyrics of this song makes no sense. Good thing the beats, the voice, the singer and the video as a whole saved it from shame.",Expresses confusion about the lyrics but praises other aspects of the song.
Negative,"This is really generic, gonna pass",Expresses a negative opinion about the song's lack of originality.
Neutral,Sabrina carpenter Love you too name is Edwin stone 30 love you too,Contains a simple expression of affection without critical or evaluative comments.
Neutral,This song is the most annoying thing I've ever heard. But somehow i like it.,Expresses conflicting feelings of annoyance and enjoyment.
Positive,Chill vibes!!,Expresses enjoyment and describes a relaxing atmosphere.
Neutral,ChatGTP Lyrics tho,A simple statement expressing curiosity about the lyrics.
Neutral,Ariana Grande's vibes,A simple expression of liking Ariana Grande's style.
Positive,Heard this at the gardens brothers circus. It’s very catchy n thanks to Siri for finding it 😂,Expresses enjoyment and appreciation for the song.
Positive,It’s giving summer vibes fully  bc of the beach❤,Expresses enjoyment and association with positive summer imagery.
Positive,I literally love Sabrina Carpenter!!! Her music is super catchy and her voice is so calming!,Expresses strong positive feelings and describes the music as catchy and the voice as calming.
Negative,"But the lyrics should be ""Mi amore, espresso por favore""..... Is it the wrong song?",Expresses dissatisfaction with the song's lyrics.
Positive,"This vintage vibe is everything! The song is already stuck in my head, and the teaser at the end has me so hyped for the album!",Expresses excitement and enjoyment of the song's aesthetic and anticipation for the album.
Neutral,Shania Twain vibes?,Comparison to Shania Twain suggests a similarity without explicit positive or negative judgment.
Positive,"This is what happens when you mix, Britney Spears, Christina Aguilera, and all of the earlier pop stars with rocket fuel and steroids you get Sabrina can’t wait to see you, Doja and Tyla on same song helping me through my mental health issues I have PTSDOCDADHD I’m  a black guy from Baltimore city I love your music and your resilient lyrics I don’t care with nobody say 💪😎📶💯",Expresses strong support and connection to the music as a coping mechanism.
Neutral,Diverse,The comment expresses a statement of diversity without positive or negative sentiment.
Positive,This is a vibe right there,Expresses enjoyment and appreciation for a particular feeling or atmosphere.
Positive,June 23rd I turn 43 this brought back 90s vibes love it,Expresses enjoyment and nostalgic feelings associated with the song.
Negative,That move right before the pool in the car scene where he swept across her boobs touches her p**** and then brings up her left hand snapping your fingers and holding Palm up while switching her knees back and forth... That move looks so familiar. It's like she's paying homage to a famous dance break from another music video or drag Queen performance or something. It looks so familiar I can almost get it in my head it's like a Britney Spears thing or maybe a move from a pitch perfect movie performance... Girl it's driving me nuts.,Expresses frustration and critical observation of a specific move.
Negative,How did she think of these lyrics,Expresses disapproval of the song's lyrics.
Neutral,The chorus shifts from mono to stereo throughout the song,Describes a technical aspect of the song without expressing a positive or negative opinion.
Positive,Love this and it's a perfect beat for House Music also❤,Expresses strong enjoyment and suitability for House Music.
Positive,"April 1st 2025? This April is not a fool, but full of Vibes. 💃💃💃💃💃💃💃",Expresses enjoyment and positive energy.
Positive,"For anyone who loves this vibe, but also Lana Del Rey and maybe some Miley Cyrus, you HAVE to check out the hidden gem CELIIN’s music! Her new song ICON is such a summer vibe🌞 thank me later ;)",Expresses enjoyment and recommends the artist's music to a specific audience.
Positive,Espresso has a Cheri Cheri Lady vibe but you've put such a unique twist on it. Great stuff!🙂,Compares favorably to a classic song and praises the artist's unique interpretation.
Negative,"There is genocide in Gaza but except for a few, no one cares, this fire will burn us too, one day everyone will die and give account in the presence of the creator, no one is permanent, the creator expresses it this way in the book, Surah Anbiya, verse 35: Every living being shall taste death. We shall test you with good and evil as a test, and to Us you shall be returned.",Expresses despair and condemnation regarding the situation in Gaza.
Neutral,✏️ describe the vibe,"A simple request for description, lacking clear sentiment."
Negative,"I was sure it's a Russian pop,  the melody and the singing sounds extremely similar in style lol",Expresses a negative opinion based on perceived similarity to other music.
Negative,Sabrina brought that old fashioned beach vibe to Espresso but this only solidified the leathery Magda from Something About Mary look!No sexy only Magda!!!I even thought Sabrina was Magda but Magda would not be so chunky!,"Critically compares Sabrina’s style to the character Magda, deeming it unattractive."
Positive,"2:57 I love how the officer handcuffed her in the time 3:01 and suddenly freed herself just to say goodbye to her friends 😂 she’s so powerful, isn’t she?",Expresses amusement and admiration for the depicted action.
Positive,I have a class at this EXACT place that this music video was filmed and it’s always so nostalgic knowing I’ve been in the exact place Sabrina has been😭🩷,Expresses nostalgia and fondness associated with the location.
Positive,İt’s so good. Summer vibe ❤,Expresses positive feelings and associates with a summer theme.
Positive,"Hot Bassline, synth lines, and percussion",Expresses appreciation for the song's musical elements.
Positive,It's  a nostalgic masterpiece 😊,Expresses fondness and appreciation for the song.
Positive,Cool vibrant vibey song,Expresses enjoyment with positive adjectives.
Positive,"Obvio, vibes Sabrina Carpinter ❤ En lo personal no me gusta que metan rap, pero  de ahí en fuera Uuhhh!❤Dale, giiiiirrrllllll",Expresses affection and general enjoyment.
Positive,Summer vibes in the 2000s but it’s made in 2024lol 3:20,Expresses nostalgic enjoyment of the song’s style.
Positive,2022 summer vibes like say so and kiss me more if only this was made in 2022 it would complete my 2022 song list,Expresses enjoyment and desire for the song to have been released in 2022.
Negative,"40 years deep into selling promiscuity to teenagers, so true bestie Sabrina 😊",Accuses Sabrina Carpenter of promoting promiscuity to teenagers.
Positive,The vintage vibes are strong with this one! Obsessed with the aesthetic and that end teaser has me counting down the days for the next drop.,Expresses strong enjoyment of the song’s aesthetic and anticipation for future releases.
Positive,"2:57 I love how the officer handcuffed her in the time 3:01 and suddenly freed herself just to say goodbye to her friends 😂 she’s so powerful, isn’t she?",Expresses admiration and amusement at the woman's defiant act.
Positive,Volume music is so cool and it's so fantastic and the voice and the beats everything is very perfect,Expresses strong positive feelings and describes the music as perfect.
Positive,Wow Wow it's beautiful summer vibe❤❤❤,Expresses enthusiastic enjoyment with heart emojis.
Positive,"The vintage vibes are immaculate, and that teaser at the end has me counting down the seconds until the album drops! This song is already the anthem of the summer.",Expresses enthusiastic excitement and positive anticipation for the album.
Positive,"This tune is so catchy, I just love it. The video reminds me why I like being a girl! Great tune young lady. 😊",Expresses strong enjoyment and positive association with the song and its impact.
Positive,"This song hits like that first sip of espresso — bold, fresh, and impossible to ignore. I poured that same energy into my latest track. Come vibe with me!",Uses evocative language to describe enjoyment and encourages interaction.
Positive,Lyrics are absolute gold…😂 🙌🏻🙌🏻🙌🏻 Great Music….,Expresses enthusiastic enjoyment and appreciation.
Negative,"The comments here prove to me the majority of people are NPCs. This “music” is trash. It’s lacking soul, lacking authentic sound. Completely synthesized voice. Another example of our society imploding",Expresses strong disapproval and claims of societal decline.
Negative,Autotune she os shite,Expresses strong disapproval of autotune use.
Positive,Good lyrics,Expresses approval of the song's lyrics.
Neutral,Without the vocals this could have been a Flamingosis track,Offers a critical observation about the song's production compared to another artist's style.
Neutral,"at minute 0:32 there is an opening of the Stereo Field and Panorama, it seems random, could it be an error in the mix/mastering phase?",Raises a question about a technical aspect of the audio without expressing a strong positive or negative opinion.
Neutral,Only around a year old but someone the look of the video looks nostalgic,Expresses a neutral opinion about the video's aesthetic.
Negative,Generic crap,Strongly dismisses the song as unoriginal and of poor quality.
Positive,The non vocalised noises like near the start actually sound so good to be honest,Expresses a surprising and positive reaction to an unusual sound element.
Positive,It’s giving Ride Lana Del Rey vibes and I love it,Expresses enjoyment and comparison to a positive musical artist.
Negative,"The lyrics seem to be written from a narc and the sound is a complete imitation of a typical Katy Perry song...I am sorry to say this, but nothing would miss in this world if this song didn't exist.",Expresses strong criticism of the lyrics and song's imitation of Katy Perry.
Negative,The lyrics the dance the theme all of it garbage and Sabrina is incredibly mid at best,"Strongly criticizes the song's lyrics, dance, and overall quality, deeming it 'mid'."
Negative,Probably the worst thing i ever heard,Expresses strong disapproval and judgment of the music.
Positive,Madonna in the early days . Nostalgic JUST LISTEN.,Expresses strong positive feelings and a desire to revisit a cherished memory.
Positive,there's such Bollywood vibe to this I can't explain,Expresses enjoyment and identifies a positive stylistic influence.
Negative,Overrated and annoying trash,Strongly negative language describing the music as 'overrated' and 'trash'.
Negative,Please help Argentina that is under a dictatorship and people is being disappeared and beat to dead 🙏🏻🙏🏻😥😥😥,Expresses distress and condemnation of violence and human rights abuses.
Positive,The vibe is actually crazy,Expresses a positive feeling about the song's atmosphere.
Neutral,Why did I get the Barbie vibes,Expresses a comparison without a clear positive or negative judgment.
Positive,ignore what she is singing about just enjoy the vibe and the music,Focuses on enjoying the music's atmosphere rather than criticizing the lyrics.
Positive,Awesome and Ecstatic vibe .Hottest post star in the world right now .,Expresses strong positive feelings and admiration.
Positive,This song has 90's vibes. I love it.,Expresses enjoyment of the song's nostalgic 90s influence.
Negative,Another Soul Seller.. Rubbish Repetitive  Crap,Strongly negative and dismissive language describing the song as worthless.
Positive,This song is a summer bop and I love the beat too! It’s still a banger in 2025 💯,Expresses strong enjoyment and positive assessment of the song.
Negative,Autotune,Implies a negative opinion of the vocal production.
Positive,When an awesome beat is paired with the perfect singing voice. The video also helps. It's a carefree summer time vibe song. Great way to destress. 🌞 🎶😊,Expresses strong enjoyment and positive feelings about the song and its elements.
